first_name,last_name,full_name,team,year,player,position,r1_price,r2_price,r3_price,r4_price,r5_price,r6_price,r7_price,r8_price,r9_price,r10_price,r11_price,r12_price,r13_price,r14_price,r15_price,r16_price,r17_price,r18_price,r19_price,r20_price,r21_price,r22_price,r23_price,r1_score,r2_score,r3_score,r4_score,r5_score,r6_score,r7_score,r8_score,r9_score,r10_score,r11_score,r12_score,r13_score,r14_score,r15_score,r16_score,r17_score,r18_score,r19_score,r20_score,r21_score,r22_score,r23_score
Harrison,Jones,Harrison Jones,Hawthorn,2018,Harrison_Jones_Hawthorn_2018,MID,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,120400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wil,Powell,Wil Powell,Gold Coast,2018,Wil_Powell_Gold Coast_2018,FWD MID,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,121800,147900,168500,177300,191000,195100,195100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,66,28,43,52,45,30,0,0
Flynn,Appleby,Flynn Appleby,Collingwood,2018,Flynn_Appleby_Collingwood_2018,DEF,121900,121900,121900,121900,121900,121900,121900,121900,167300,197100,222000,229500,229500,229500,232200,226400,227900,227900,227900,227900,227900,227900,227900,0,0,0,0,0,58,57,60,51,63,36,0,0,46,47,49,0,0,0,0,0,0,0
Bailey,Banfield,Bailey Banfield,Fremantle,2018,Bailey_Banfield_Fremantle_2018,MID,123400,123400,123400,172900,218100,252900,269900,273500,266500,263000,267100,284900,301600,318000,318000,312800,309900,318200,338700,358500,347100,347100,329400,51,64,69,69,67,52,50,47,56,64,80,66,72,0,45,68,95,78,79,38,0,58,0
Ben,Davis,Ben Davis,Adelaide,2018,Ben_Davis_Adelaide_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Dear,Harry Dear,Adelaide,2018,Harry_Dear_Adelaide_2018,DEF FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Doedee,Tom Doedee,Adelaide,2018,Tom_Doedee_Adelaide_2018,DEF,123900,123900,123900,219100,276800,312800,337300,359500,355300,355500,372300,394500,405600,394500,394500,398200,417800,436900,412600,412600,390900,374000,385700,86,115,85,57,100,83,68,56,91,104,78,82,59,0,109,120,69,24,0,112,67,79,0
Elliott,Himmelberg,Elliott Himmelberg,Adelaide,2018,Elliott_Himmelberg_Adelaide_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Paul,Hunter,Paul Hunter,Adelaide,2018,Paul_Hunter_Adelaide_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Jarman,Ben Jarman,Adelaide,2018,Ben_Jarman_Adelaide_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myles,Poholke,Myles Poholke,Adelaide,2018,Myles_Poholke_Adelaide_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,138300,152300,167300,167300,198800,207900,207900,223800,211700,211700,211700,211700,211700,211700,211700,0,0,0,0,53,18,0,36,61,28,0,83,29,0,51,30,0,0,0,0,0,0,0
Liam,Dawson,Liam Dawson,Brisbane Lions,2018,Liam_Dawson_Brisbane Lions_2018,DEF FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Eagles,Matt Eagles,Brisbane Lions,2018,Matt_Eagles_Brisbane Lions_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,151200,162400,162400,162400,162400,162400,162400,162400,162400,162400,162400,162400,162400,162400,0,0,0,0,0,0,48,42,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitchell,Hinge,Mitchell Hinge,Brisbane Lions,2018,Mitchell_Hinge_Brisbane Lions_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corey,Lyons,Corey Lyons,Brisbane Lions,2018,Corey_Lyons_Brisbane Lions_2018,FWD MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar,McInerney,Oscar McInerney,Brisbane Lions,2018,Oscar_McInerney_Brisbane Lions_2018,RUC FWD,123900,123900,123900,123900,123900,123900,123900,123900,179900,225600,248700,253100,252900,252900,256000,261400,260400,264000,278700,285400,301100,286200,284700,0,0,0,0,0,54,65,81,65,41,53,59,0,48,62,48,57,90,39,82,31,0,61
Pat,Kerr,Pat Kerr,Carlton,2018,Pat_Kerr_Carlton_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,160400,160400,191500,191500,191500,191500,191500,191500,191500,191500,191500,191500,0,0,0,0,0,0,0,0,23,56,77,0,33,0,0,0,0,0,0,0,0,0,0
Kym,LeBois,Kym LeBois,Carlton,2018,Kym_LeBois_Carlton_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kayle,Kirby,Kayle Kirby,Collingwood,2018,Kayle_Kirby_Collingwood_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Lynch,Max Lynch,Collingwood,2018,Max_Lynch_Collingwood_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,McLarty,Sam McLarty,Collingwood,2018,Sam_McLarty_Collingwood_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Murray,Sam Murray,Collingwood,2018,Sam_Murray_Collingwood_2018,DEF,123900,123900,123900,191700,251200,304300,327400,336600,336800,334000,334000,334000,334000,334000,334000,334000,334000,334000,333700,321500,320300,314800,314800,72,58,95,92,78,62,76,65,56,0,0,0,0,0,0,0,0,83,38,74,73,0,0
Brayden,Sier,Brayden Sier,Collingwood,2018,Brayden_Sier_Collingwood_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,186400,232500,232500,271500,318800,372300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,57,76,85,0,70,119,75,76
Dylan,Clarke,Dylan Clarke,Essendon,2018,Dylan_Clarke_Essendon_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Draper,Sam Draper,Essendon,2018,Sam_Draper_Essendon_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kobe,Mutch,Kobe Mutch,Essendon,2018,Kobe_Mutch_Essendon_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,163800,0,0,0,0,0,66,52,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Ridley,Jordan Ridley,Essendon,2018,Jordan_Ridley_Essendon_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,162600,162600,162600,162600,162600,162600,162600,162600,162600,162600,162600,162600,0,0,0,0,0,0,0,0,76,49,36,0,0,0,0,0,0,0,0,0,0,0,0
Taylin,Duman,Taylin Duman,Fremantle,2018,Taylin_Duman_Fremantle_2018,DEF,123900,123900,123900,123900,123900,123900,123900,170000,185900,185900,185900,198200,198200,198200,198200,198200,198200,198200,226900,258500,258500,296100,343500,0,0,0,0,85,53,39,46,0,0,54,0,0,0,0,0,0,86,70,0,88,55,126
Luke,Strnadica,Luke Strnadica,Fremantle,2018,Luke_Strnadica_Fremantle_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Abbott,Ryan Abbott,Geelong,2018,Ryan_Abbott_Geelong_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,209100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,110,59
Ryan,Gardner,Ryan Gardner,Geelong,2018,Ryan_Gardner_Geelong_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Henry,Jack Henry,Geelong,2018,Jack_Henry_Geelong_2018,FWD DEF,123900,123900,123900,123900,165800,206300,217800,256300,278000,294500,300400,311400,324900,306900,306900,304300,298300,301000,294500,302300,312900,322200,307000,0,27,93,46,48,54,114,35,56,99,50,70,35,0,77,61,50,59,89,62,63,61,51
Jamaine,Jones,Jamaine Jones,Geelong,2018,Jamaine_Jones_Geelong_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,160000,160000,160000,160000,195600,206600,205500,205500,189700,189700,189700,0,0,0,0,0,0,0,0,0,40,66,50,0,0,0,62,32,30,0,29,0,0,0
Quinton,Narkle,Quinton Narkle,Geelong,2018,Quinton_Narkle_Geelong_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,167600,178400,188500,188500,191100,191100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,37,64,26,42,0,54,0,0
Mark,O'Connor,Mark O'Connor,Geelong,2018,Mark_O'Connor_Geelong_2018,DEF MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,193300,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,46,56
Esava,Ratugolea,Esava Ratugolea,Geelong,2018,Esava_Ratugolea_Geelong_2018,FWD,123900,123900,123900,123900,165800,213900,246700,276100,291600,291600,271000,271000,271000,271000,271000,271000,271000,271000,271000,271000,271000,271000,271000,32,0,74,60,70,70,73,58,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,Wigg,Harrison Wigg,Gold Coast,2018,Harrison_Wigg_Gold Coast_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Cumming,Isaac Cumming,Greater Western Sydney,2018,Isaac_Cumming_Greater Western Sydney_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy,Finlayson,Jeremy Finlayson,Greater Western Sydney,2018,Jeremy_Finlayson_Greater Western Sydney_2018,DEF MID,123900,123900,123900,211900,283600,329000,355900,357500,345300,334800,334800,334800,334800,334800,321600,305700,298000,298000,298000,298000,298000,298000,281900,87,106,77,101,89,65,62,61,62,0,0,0,0,50,49,71,0,0,0,0,0,32,69
Matthew,Flynn,Matthew Flynn,Greater Western Sydney,2018,Matthew_Flynn_Greater Western Sydney_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachlan,Keeffe,Lachlan Keeffe,Greater Western Sydney,2018,Lachlan_Keeffe_Greater Western Sydney_2018,DEF FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,157400,157400,157400,157400,157400,157400,157400,157400,157400,169200,169200,169200,167300,160200,0,0,0,0,0,0,51,57,42,0,0,0,0,0,0,0,0,24,0,0,34,30,35
Zachary,Sproule,Zachary Sproule,Greater Western Sydney,2018,Zachary_Sproule_Greater Western Sydney_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake,Stein,Jake Stein,Greater Western Sydney,2018,Jake_Stein_Greater Western Sydney_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Hanrahan,Oliver Hanrahan,Hawthorn,2018,Oliver_Hanrahan_Hawthorn_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch,Lewis,Mitch Lewis,Hawthorn,2018,Mitch_Lewis_Hawthorn_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Nash,Conor Nash,Hawthorn,2018,Conor_Nash_Hawthorn_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,181600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,95,67
Lachlan,Filipovic,Lachlan Filipovic,Melbourne,2018,Lachlan_Filipovic_Melbourne_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion,Johnstone,Dion Johnstone,Melbourne,2018,Dion_Johnstone_Melbourne_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Declan,Keilty,Declan Keilty,Melbourne,2018,Declan_Keilty_Melbourne_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch,King,Mitch King,Melbourne,2018,Mitch_King_Melbourne_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick,McKenna,Patrick McKenna,Melbourne,2018,Patrick_McKenna_Melbourne_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim,Smith,Tim Smith,Melbourne,2018,Tim_Smith_Melbourne_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,188100,188100,188100,224200,224200,224200,224200,224200,224200,224200,224200,224200,0,0,0,0,0,0,0,0,91,101,26,0,0,68,0,0,0,0,0,0,0,0,0
Paul,Ahern,Paul Ahern,North Melbourne,2018,Paul_Ahern_North Melbourne_2018,FWD MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,175200,210200,246300,288400,310700,346100,351800,343800,310900,0,0,0,0,0,0,0,0,0,0,84,57,0,49,80,81,84,62,124,40,35,0,64
Oscar,Junker,Oscar Junker,North Melbourne,2018,Oscar_Junker_North Melbourne_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick,Larkey,Nick Larkey,North Melbourne,2018,Nick_Larkey_North Melbourne_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Morgan,Alex Morgan,North Melbourne,2018,Alex_Morgan_North Melbourne_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,20,0,0,0,0,0
Willem,Drew,Willem Drew,Port Adelaide,2018,Willem_Drew_Port Adelaide_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Frampton,Billy Frampton,Port Adelaide,2018,Billy_Frampton_Port Adelaide_2018,RUC FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Cameron,Hewett,Cameron Hewett,Port Adelaide,2018,Cameron_Hewett_Port Adelaide_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter,Ladhams,Peter Ladhams,Port Adelaide,2018,Peter_Ladhams_Port Adelaide_2018,FWD RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Lienert,Jarrod Lienert,Port Adelaide,2018,Jarrod_Lienert_Port Adelaide_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,207300,260100,288900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,83,89,75,51,61
Marbior,Chol,Marbior Chol,Richmond,2018,Marbior_Chol_Richmond_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Garthwaite,Ryan Garthwaite,Richmond,2018,Ryan_Garthwaite_Richmond_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,51,0
Josh,Battle,Josh Battle,St Kilda,2018,Josh_Battle_St Kilda_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,185300,185300,185300,210400,213500,186700,186700,186700,0,0,0,0,0,0,0,0,0,0,0,77,64,0,73,0,0,33,30,8,0,0,0
Ray,Connellan,Ray Connellan,St Kilda,2018,Ray_Connellan_St Kilda_2018,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Freeman,Nathan Freeman,St Kilda,2018,Nathan_Freeman_St Kilda_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,84,0,0
Hugh,Goddard,Hugh Goddard,St Kilda,2018,Hugh_Goddard_St Kilda_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
Darragh,Joyce,Darragh Joyce,St Kilda,2018,Darragh_Joyce_St Kilda_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,-3,0,0,0,0,0,0,0
Ed,Phillips,Ed Phillips,St Kilda,2018,Ed_Phillips_St Kilda_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,176900,202700,226400,226400,226400,226400,226400,246300,255300,255300,255300,255300,255300,0,0,0,0,0,0,0,87,49,57,58,61,0,0,0,0,64,46,0,0,0,0,0
Bailey,Rice,Bailey Rice,St Kilda,2018,Bailey_Rice_St Kilda_2018,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,173400,213900,234200,234200,238000,238000,247300,259500,259500,259500,260800,245000,0,0,0,0,0,0,0,0,55,68,62,66,46,0,40,0,80,59,0,0,24,77,26
Darcy,Cameron,Darcy Cameron,Sydney,2018,Darcy_Cameron_Sydney_2018,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
Jordan,Dawson,Jordan Dawson,Sydney,2018,Jordan_Dawson_Sydney_2018,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,182300,215100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,70,85,0,32
Jack,Maibaum,Jack Maibaum,Sydney,2018,Jack_Maibaum_Sydney_2018,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
