first_name,last_name,full_name,team,year,player,position,r1_price,r2_price,r3_price,r4_price,r5_price,r6_price,r7_price,r8_price,r9_price,r10_price,r11_price,r12_price,r13_price,r14_price,r15_price,r16_price,r17_price,r18_price,r19_price,r20_price,r21_price,r22_price,r23_price,r1_score,r2_score,r3_score,r4_score,r5_score,r6_score,r7_score,r8_score,r9_score,r10_score,r11_score,r12_score,r13_score,r14_score,r15_score,r16_score,r17_score,r18_score,r19_score,r20_score,r21_score,r22_score,r23_score
Lachie,Ash,Lachie Ash,Greater Western Sydney,2021,Lachie_Ash_Greater Western Sydney_2021,MID,320600,320600,320600,334300,371700,404600,451800,463500,470900,438700,422300,418700,418700,421200,421200,421200,408000,368800,368800,347800,330500,331900,321900,63,70,86,124,82,139,75,78,55,91,99,0,67,0,0,51,35,0,85,48,68,66,61
Lachie,Henderson,Lachie Henderson,Geelong,2021,Lachie_Henderson_Geelong_2021,DEF,377700,377700,377700,381000,391600,380000,393000,403900,415400,413700,425400,435100,435100,410400,410400,376600,351900,364000,364000,383100,383100,383100,415000,56,102,71,74,58,121,80,65,99,109,69,0,27,0,69,69,98,0,92,0,0,94,84
Lachie,Hunter,Lachie Hunter,Western Bulldogs,2021,Lachie_Hunter_Western Bulldogs_2021,MID,618500,618500,618500,556200,505200,478000,473400,463600,459900,459900,466500,492200,511900,511900,518300,505800,490100,464700,446700,442400,459200,467200,427100,100,70,52,88,94,89,77,101,0,111,126,101,0,84,92,85,56,97,102,103,88,54,81
Lachie,Jones,Lachie Jones,Port Adelaide,2021,Lachie_Jones_Port Adelaide_2021,DEF,139800,139800,139800,139800,139800,139800,139800,139800,139800,139800,181500,220300,220300,237400,243800,243800,243800,243800,243800,243800,243800,243800,243800,0,0,0,61,69,0,0,0,0,48,80,0,43,29,0,0,0,0,0,0,0,0,0
Lachie,Neale,Lachie Neale,Brisbane Lions,2021,Lachie_Neale_Brisbane Lions_2021,MID,721800,721800,721800,641200,585400,580200,578700,578700,578700,578700,578700,578700,575200,575200,576300,575700,575700,589200,575700,552700,513600,513600,474300,77,75,89,85,157,96,0,0,0,0,0,84,0,156,98,0,118,107,64,70,0,88,133
Lachie,Plowman,Lachie Plowman,Carlton,2021,Lachie_Plowman_Carlton_2021,DEF,354900,354900,354900,361400,367800,370700,355200,327200,295800,266100,257100,257100,257100,257100,257100,271100,290200,297700,276300,271500,259200,248600,219200,61,80,82,64,76,43,29,51,29,58,0,0,0,0,96,48,45,37,71,26,34,38,52
Lachie,Schultz,Lachie Schultz,Fremantle,2021,Lachie_Schultz_Fremantle_2021,FWD,298000,298000,298000,304700,304700,328000,334200,348200,325300,298000,290300,292500,287600,277200,277200,284600,277600,279600,271800,277000,286100,282900,294200,67,105,18,0,108,81,42,32,58,70,51,42,56,0,82,13,74,63,36,87,41,69,0
Lachie,Weller,Lachie Weller,Gold Coast,2021,Lachie_Weller_Gold Coast_2021,MID,436500,436500,436500,428500,431300,424000,420200,406300,407000,400400,395800,382100,382100,367400,352300,352300,352300,352300,352300,352300,352300,352300,352300,73,91,74,92,70,79,70,94,64,70,72,0,54,53,0,0,0,0,0,0,0,0,0
Lachie,Whitfield,Lachie Whitfield,Greater Western Sydney,2021,Lachie_Whitfield_Greater Western Sydney_2021,DEF,561600,561600,561600,561600,561600,561600,561600,561600,561600,518400,498700,503600,503600,504400,516700,521900,529400,492000,492000,477600,468800,494900,466000,0,0,0,0,0,0,83,74,80,110,120,0,74,126,116,81,32,0,146,87,107,81,68
Lachie,Young,Lachie Young,North Melbourne,2021,Lachie_Young_North Melbourne_2021,DEF MID,202000,202000,202000,244200,270800,293600,310500,310900,300500,278800,257600,238500,238500,222600,222600,215100,215100,215100,215100,215100,215100,215100,215100,85,66,63,74,73,64,49,48,33,37,41,0,29,0,44,0,0,0,0,0,0,0,0
Lachlan,Bramble,Lachlan Bramble,Hawthorn,2021,Lachlan_Bramble_Hawthorn_2021,MID FWD,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,155000,222500,291700,345100,354500,358800,362500,0,0,0,0,0,0,0,0,0,0,0,0,0,54,45,80,120,91,83,53,86,78,65
Lachlan,Fogarty,Lachlan Fogarty,Carlton,2021,Lachlan_Fogarty_Carlton_2021,FWD,319100,319100,319100,382600,418100,431900,392100,365800,337500,326300,321300,322800,322800,322800,322300,314000,307800,291300,291300,291300,291300,291300,295200,78,90,163,51,62,51,61,41,74,68,54,0,0,64,53,53,39,0,0,0,0,0,96
Lachlan,Gollant,Lachlan Gollant,Adelaide,2021,Lachlan_Gollant_Adelaide_2021,DEF MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Lachlan,Johnson,Lachlan Johnson,Essendon,2021,Lachlan_Johnson_Essendon_2021,MID FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachlan,Keeffe,Lachlan Keeffe,Greater Western Sydney,2021,Lachlan_Keeffe_Greater Western Sydney_2021,DEF,372800,372800,372800,351200,352300,347300,356400,350100,335500,335500,335500,335500,335500,335500,335500,335500,335500,335500,335500,335500,335500,335500,335500,57,78,35,95,65,65,68,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachlan,McAndrew,Lachlan McAndrew,Sydney,2021,Lachlan_McAndrew_Sydney_2021,RUC,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,999999999,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,-999999,0,0,0,0,0,0,0,0,0,0,0,0
Lachlan,McNeil,Lachlan McNeil,Western Bulldogs,2021,Lachlan_McNeil_Western Bulldogs_2021,MID,102400,102400,102400,135500,165900,184000,195400,195400,221900,241500,253500,239900,239900,239900,239900,239900,239900,239900,231900,231900,231900,231900,231900,26,55,54,39,45,50,0,81,46,44,31,0,0,0,0,0,0,51,0,0,0,0,0
Lachlan,Murphy,Lachlan Murphy,Adelaide,2021,Lachlan_Murphy_Adelaide_2021,FWD,328600,328600,328600,322000,327600,329500,325100,319000,289300,289300,289300,289300,289300,289300,289300,289300,289300,262600,237700,246100,268200,269700,257500,50,73,55,73,68,43,69,10,0,0,0,0,0,0,0,0,32,59,69,69,26,56,65
Lachlan,Sholl,Lachlan Sholl,Adelaide,2021,Lachlan_Sholl_Adelaide_2021,DEF MID,343200,343200,343200,356800,397700,445600,477700,456700,419600,393000,372300,356900,335500,335500,335500,317600,318400,313700,289000,252300,252300,252300,227900,91,63,78,160,103,72,62,53,75,59,54,51,0,0,52,85,41,6,41,0,0,50,0
Laitham,Vandermeer,Laitham Vandermeer,Western Bulldogs,2021,Laitham_Vandermeer_Western Bulldogs_2021,MID FWD,278900,278900,278900,291900,268100,268100,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,241200,211500,98,61,34,22,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55
Lance,Franklin,Lance Franklin,Sydney,2021,Lance_Franklin_Sydney_2021,FWD,312000,312000,312000,312000,312000,349800,349800,349800,368800,375300,380300,404100,436700,423500,423500,433500,449400,457600,451100,428900,429900,400700,401500,0,60,0,78,130,0,0,43,62,130,90,95,47,0,130,113,42,105,70,83,38,0,127
Leno,Thomas,Leno Thomas,Fremantle,2021,Leno_Thomas_Fremantle_2021,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leo,Connolly,Leo Connolly,St Kilda,2021,Leo_Connolly_St Kilda_2021,DEF MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,136000,163800,181800,207200,208100,208100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,43,67,28,71,27,0,0
Levi,Casboult,Levi Casboult,Carlton,2021,Levi_Casboult_Carlton_2021,FWD,349900,349900,349900,304600,275700,269400,265200,257600,254000,255500,255500,256800,256800,256800,256800,256800,258800,258800,258800,258800,258800,258800,281000,35,25,43,45,59,45,37,63,55,0,38,0,0,0,0,62,0,0,0,0,0,69,70
Levi,Greenwood,Levi Greenwood,Collingwood,2021,Levi_Greenwood_Collingwood_2021,MID,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,276800,0,0,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis,Melican,Lewis Melican,Sydney,2021,Lewis_Melican_Sydney_2021,DEF,324700,324700,324700,324700,324700,324700,324700,320100,320100,320100,320100,320100,320100,320100,320100,320100,320100,320100,320100,320100,320100,320100,301100,0,0,0,0,86,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67
Lewis,Taylor,Lewis Taylor,Sydney,2021,Lewis_Taylor_Sydney_2021,FWD,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,265600,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
Lewis,Young,Lewis Young,Western Bulldogs,2021,Lewis_Young_Western Bulldogs_2021,DEF MID,198300,198300,198300,198300,198300,198300,198300,198300,198300,198300,213200,213200,213200,213200,213200,213200,229500,241900,241900,241900,241900,241900,278800,0,0,0,80,58,0,0,0,0,14,0,0,0,0,0,90,60,0,0,0,0,62,63
Liam,Baker,Liam Baker,Richmond,2021,Liam_Baker_Richmond_2021,DEF,419100,419100,419100,402400,399100,405000,401300,409600,409500,428200,438300,450700,443800,428700,428700,428600,414700,413400,407700,398200,398000,413300,459700,48,57,103,68,76,86,96,61,130,87,74,92,66,0,94,60,89,86,45,106,122,115,55
Liam,Duggan,Liam Duggan,West Coast,2021,Liam_Duggan_West Coast_2021,DEF,448600,448600,448600,428700,419500,448500,447200,450000,450000,450000,450000,450000,450000,406000,406000,383900,370600,380800,386300,389400,378300,378300,378300,62,65,91,74,146,41,86,0,0,0,0,0,43,0,60,92,91,58,87,62,0,0,0
Liam,Henry,Liam Henry,Fremantle,2021,Liam_Henry_Fremantle_2021,FWD,184500,184500,184500,184500,184500,184500,184500,184500,185500,184700,194000,194700,206100,219400,219400,247100,264000,258500,222800,191100,177000,185400,201900,36,0,21,0,0,0,0,55,33,43,42,57,55,0,80,48,16,10,34,38,53,29,64
Liam,Jones,Liam Jones,Carlton,2021,Liam_Jones_Carlton_2021,DEF,387500,387500,387500,391300,409500,411900,394100,370300,375100,344400,322700,301400,317000,317000,333900,362400,377200,377200,379700,373400,358100,351400,351400,52,37,147,86,12,104,65,62,27,67,51,97,0,74,90,82,0,60,69,59,71,0,0
Liam,McMahon,Liam McMahon,Collingwood,2021,Liam_McMahon_Collingwood_2021,FWD,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,Ryan,Liam Ryan,West Coast,2021,Liam_Ryan_West Coast_2021,FWD,409600,409600,409600,390400,369000,369000,369000,369000,369000,369000,344000,301300,303300,316000,316000,334500,334500,317200,315300,303900,303900,303900,312300,70,41,86,53,0,0,0,0,0,24,32,128,51,0,49,0,59,78,24,0,0,94,79
Liam,Shiels,Liam Shiels,Hawthorn,2021,Liam_Shiels_Hawthorn_2021,MID,420100,420100,420100,422900,412600,412800,401800,397600,378600,378600,378600,382600,382600,405600,415300,416800,397100,394700,388600,388000,375000,374800,388700,97,68,88,68,86,64,80,49,97,0,90,0,95,72,81,47,102,74,53,75,96,82,65
Liam,Stocker,Liam Stocker,Carlton,2021,Liam_Stocker_Carlton_2021,DEF,186500,186500,186500,186500,186500,186500,186500,186500,188800,200800,209800,224400,243400,243400,266900,293300,311400,316900,320800,316700,303100,294100,307600,0,0,0,0,0,29,56,31,53,56,50,71,0,73,73,67,57,75,49,34,78,56,85
Lin,Jong,Lin Jong,Western Bulldogs,2021,Lin_Jong_Western Bulldogs_2021,MID FWD,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,318100,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,McCarthy,Lincoln McCarthy,Brisbane Lions,2021,Lincoln_McCarthy_Brisbane Lions_2021,FWD,354600,354600,354600,358600,350700,378500,398900,429800,426100,432100,411600,398600,368400,368400,383700,399600,443700,434000,412300,383500,368600,360800,355400,85,58,74,60,134,75,99,73,96,42,79,48,0,121,93,120,28,63,88,44,71,82,72
Lloyd,Meek,Lloyd Meek,Fremantle,2021,Lloyd_Meek_Fremantle_2021,RUC,123900,123900,123900,177500,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,225200,214100,209200,205500,43,82,69,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,24,41,44,48
Lochie,O'Brien,Lochie O'Brien,Carlton,2021,Lochie_O'Brien_Carlton_2021,MID,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,180500,217900,263400,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,52,65,65
Logan,McDonald,Logan McDonald,Sydney,2021,Logan_McDonald_Sydney_2021,FWD,193800,193800,193800,245700,262700,251300,251300,251300,251300,251300,251300,251300,227700,212000,212000,212000,212000,212000,212000,212000,212000,212000,212000,88,69,74,39,15,0,0,0,0,0,0,42,44,0,0,0,0,0,0,0,0,0,0
Louis,Butler,Louis Butler,Western Bulldogs,2021,Louis_Butler_Western Bulldogs_2021,DEF,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,191800,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Breust,Luke Breust,Hawthorn,2021,Luke_Breust_Hawthorn_2021,FWD,438100,438100,438100,427000,394400,370200,352500,356800,365200,367000,373800,362700,362700,351400,364400,375200,379200,349300,349000,346900,367100,367100,367100,80,65,87,24,65,89,66,76,80,78,41,0,73,119,47,63,47,99,56,98,0,0,0
Luke,Brown,Luke Brown,Adelaide,2021,Luke_Brown_Adelaide_2021,DEF,363400,363400,363400,363400,338400,341500,334900,334900,331800,331400,347100,340100,340100,340100,340100,337300,317900,317900,317900,317900,317900,317900,317900,25,0,59,72,74,40,0,78,79,76,37,0,0,0,81,36,0,0,0,0,0,0,0
Luke,Dahlhaus,Luke Dahlhaus,Geelong,2021,Luke_Dahlhaus_Geelong_2021,FWD,375200,375200,375200,343300,315900,316400,324200,347400,346800,346800,335100,300900,300900,276900,273100,256800,241100,241100,248200,282100,313700,304500,317100,66,27,55,57,74,73,99,33,0,48,42,0,36,74,14,27,0,120,77,43,47,97,70
Luke,Davies-Uniacke,Luke Davies-Uniacke,North Melbourne,2021,Luke_Davies-Uniacke_North Melbourne_2021,MID,432800,432800,432800,434600,415900,415900,392100,392100,373100,370100,367300,371200,371200,365200,379500,404500,423400,440600,444400,450000,459500,474900,477600,114,78,66,68,0,57,0,65,94,55,80,0,74,90,116,74,100,99,77,114,119,83,75
Luke,Dunstan,Luke Dunstan,St Kilda,2021,Luke_Dunstan_St Kilda_2021,MID,395400,395400,395400,395400,395400,395400,395400,395400,395400,395400,395400,395400,403500,435500,435500,451600,481300,505800,513900,507000,487000,467900,444900,0,0,0,0,44,0,0,0,0,0,131,79,105,0,109,118,114,90,85,82,81,68,0
Luke,Edwards,Luke Edwards,West Coast,2021,Luke_Edwards_West Coast_2021,MID,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,166700,192900,192900,196900,196900,196900,202700,205000,0,0,0,0,0,0,0,0,0,0,0,63,96,0,22,39,0,64,0,0,28,36,0
Luke,Foley,Luke Foley,West Coast,2021,Luke_Foley_West Coast_2021,DEF,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,127900,161000,161000,161000,197100,197100,197100,197100,197100,197100,224500,0,0,0,0,0,0,0,3,0,0,0,67,82,0,0,27,0,0,0,0,0,59,62
Luke,Jackson,Luke Jackson,Melbourne,2021,Luke_Jackson_Melbourne_2021,FWD RUC,312500,312500,312500,308400,306400,319100,343100,385100,405400,405400,403500,371500,351500,350600,350600,374700,383200,363700,324900,305700,328000,374500,407500,44,46,84,46,78,118,104,53,0,80,36,60,113,0,88,38,57,35,57,141,104,90,32
Luke,McDonald,Luke McDonald,North Melbourne,2021,Luke_McDonald_North Melbourne_2021,FWD,512900,512900,512900,512900,512900,512900,512900,512900,512900,512900,512900,512900,512900,512900,512900,437300,422100,417500,425100,424700,424200,407600,372400,0,0,0,3,0,0,0,0,0,0,0,0,0,54,74,94,72,102,77,73,66,63,74
Luke,Parker,Luke Parker,Sydney,2021,Luke_Parker_Sydney_2021,MID,571100,571100,571100,558700,580000,580200,568000,528000,519800,514800,518900,519400,521800,515500,515500,515300,513000,530100,546300,572000,580700,577800,588100,83,104,120,151,69,94,85,116,98,102,112,101,86,0,116,95,132,128,122,111,108,148,110
Luke,Parks,Luke Parks,Carlton,2021,Luke_Parks_Carlton_2021,DEF,102400,102400,102400,102400,102400,102400,102400,133600,160300,181600,181600,181600,181600,181600,173900,173900,173900,173900,173900,173900,173900,173900,173900,0,0,51,23,0,0,58,59,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Luke,Pedlar,Luke Pedlar,Adelaide,2021,Luke_Pedlar_Adelaide_2021,MID,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,162300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0
Luke,Ryan,Luke Ryan,Fremantle,2021,Luke_Ryan_Fremantle_2021,FWD,576500,576500,576500,552500,538700,543000,540100,540100,540100,540100,542400,528300,538900,555400,555400,565100,569000,552100,539600,504800,481900,455800,451300,84,101,99,92,134,87,0,0,0,106,100,133,128,0,88,124,87,92,62,95,72,103,99
Luke,Shuey,Luke Shuey,West Coast,2021,Luke_Shuey_West Coast_2021,MID,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,508600,488200,454100,427900,427900,427900,427900,440200,0,0,122,0,0,0,0,0,0,0,0,0,0,0,68,62,82,69,0,0,0,103,123
Luke,Towey,Luke Towey,Gold Coast,2021,Luke_Towey_Gold Coast_2021,DEF,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luke,Valente,Luke Valente,Fremantle,2021,Luke_Valente_Fremantle_2021,MID,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mabior,Chol,Mabior Chol,Richmond,2021,Mabior_Chol_Richmond_2021,RUC FWD,327200,327200,327200,327200,327200,327200,327200,327200,327200,327200,327200,327200,327200,338900,338900,348300,357900,357800,378600,370500,355500,355500,315600,0,0,0,0,0,0,0,0,0,0,65,93,65,0,63,98,51,113,42,32,0,0,53
Majak,Daw,Majak Daw,Melbourne,2021,Majak_Daw_Melbourne_2021,FWD,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,232100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malachy,Carruthers,Malachy Carruthers,Sydney,2021,Malachy_Carruthers_Sydney_2021,DEF,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malcolm,Rosas,Malcolm Rosas,Gold Coast,2021,Malcolm_Rosas_Gold Coast_2021,FWD,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,130800,130800,130800,130800,130800,130800,130800,130800,130800,130800,0,0,0,0,0,0,0,0,21,0,48,0,21,0,0,0,0,0,0,0,0,0,0
Marc,Murphy,Marc Murphy,Carlton,2021,Marc_Murphy_Carlton_2021,MID,444700,444700,444700,409400,395000,376400,362000,362000,362000,353600,363400,346300,326300,326300,326300,277600,277600,277600,277600,247800,201300,201300,204400,54,62,65,80,44,65,0,0,88,80,11,70,0,0,1,0,0,0,26,15,0,88,0
Marc,Pittonet,Marc Pittonet,Carlton,2021,Marc_Pittonet_Carlton_2021,RUC,421500,421500,421500,431100,446100,449600,439600,424100,417000,423200,433300,429500,415400,415400,411500,411500,411500,411500,411500,411500,411500,411500,411500,85,84,100,102,67,73,87,76,100,99,52,73,0,107,0,0,0,0,0,0,0,0,0
Marc,Sheather,Marc Sheather,Sydney,2021,Marc_Sheather_Sydney_2021,FWD,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Adams,Marcus Adams,Brisbane Lions,2021,Marcus_Adams_Brisbane Lions_2021,DEF,250400,250400,250400,250400,250400,287700,314500,318700,322900,341500,351000,356600,350200,350200,355500,358900,394100,418500,418500,418500,418500,418500,428400,0,0,52,102,77,51,69,79,87,59,77,62,0,76,79,135,75,0,0,0,0,0,70
Marcus,Bontempelli,Marcus Bontempelli,Western Bulldogs,2021,Marcus_Bontempelli_Western Bulldogs_2021,MID,623900,623900,623900,603100,598800,590200,602800,606100,618800,627900,657800,665600,681600,681600,691300,709400,694400,668500,619600,608900,588200,585600,551400,92,145,82,116,133,127,107,155,128,159,125,149,0,143,156,83,114,93,136,87,123,114,67
Mark,Blicavs,Mark Blicavs,Geelong,2021,Mark_Blicavs_Geelong_2021,DEF MID,531600,531600,531600,488800,453900,440300,432700,416800,402000,402100,429600,429600,429600,442400,469700,490600,505400,488800,458700,434900,428100,414800,390300,85,78,52,77,106,59,57,98,85,119,0,0,83,116,125,80,57,88,73,83,70,42,128
Mark,Hutchings,Mark Hutchings,West Coast,2021,Mark_Hutchings_West Coast_2021,MID FWD,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,157600,173800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,62,0,36
Mark,Keane,Mark Keane,Collingwood,2021,Mark_Keane_Collingwood_2021,DEF,158000,158000,158000,158000,158000,158000,158000,158000,192400,217200,217200,217200,217200,217200,217200,217200,217200,217200,217200,217200,217200,217200,217200,0,0,0,0,48,0,59,65,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,O'Connor,Mark O'Connor,Geelong,2021,Mark_O'Connor_Geelong_2021,DEF,380800,380800,380800,406200,411700,411700,421300,421300,421300,421300,421300,421300,421300,399400,387600,373400,373400,356900,355000,349500,349500,349500,347500,76,84,121,45,0,98,0,0,0,0,0,0,60,47,89,0,48,73,77,0,0,74,50
Marlion,Pickett,Marlion Pickett,Richmond,2021,Marlion_Pickett_Richmond_2021,MID,386500,386500,386500,366300,360000,362400,373400,385500,390800,375300,358800,358800,352700,359500,359500,376500,380600,380700,351900,326100,326100,326100,293600,57,57,67,76,73,89,88,64,46,76,0,78,73,0,99,58,69,36,45,0,0,0,45
Martin,Frederick,Martin Frederick,Port Adelaide,2021,Martin_Frederick_Port Adelaide_2021,FWD,123900,123900,123900,123900,123900,123900,123900,123900,170800,172600,172600,172600,172600,172600,172600,170600,180300,182600,165600,165600,165600,165600,165600,0,0,0,0,0,88,74,18,14,0,0,0,0,0,65,43,4,24,0,0,0,0,0
Martin,Gleeson,Martin Gleeson,Essendon,2021,Martin_Gleeson_Essendon_2021,DEF,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,293400,311200,311200,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,68,0,0
Marty,Hore,Marty Hore,Melbourne,2021,Marty_Hore_Melbourne_2021,DEF,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,303600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Cox,Mason Cox,Collingwood,2021,Mason_Cox_Collingwood_2021,FWD,312200,312200,312200,313000,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,307200,288700,275400,275400,275400,254600,254600,254600,254600,68,62,55,53,0,0,0,0,0,0,0,0,0,0,31,55,0,0,30,0,0,0,0
Mason,Redman,Mason Redman,Essendon,2021,Mason_Redman_Essendon_2021,DEF,330200,330200,330200,330300,330300,336400,338600,323700,325800,348000,384000,406800,412800,412800,413600,409400,385500,389700,392300,401700,378500,352800,376500,49,77,68,0,62,73,33,91,121,77,84,95,0,62,77,47,114,79,61,47,60,111,97
Mason,Wood,Mason Wood,St Kilda,2021,Mason_Wood_St Kilda_2021,FWD,223000,223000,223000,223000,223000,223000,223000,223000,223000,223000,223000,243300,246000,279100,279100,302800,356500,356500,356500,356500,356500,356500,356500,0,0,45,0,0,0,0,22,0,0,113,16,94,0,108,97,0,0,0,0,0,0,0
Mate,Colina,Mate Colina,Richmond,2021,Mate_Colina_Richmond_2021,RUC,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Allison,Matt Allison,St Kilda,2021,Matt_Allison_St Kilda_2021,FWD,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Buntine,Matt Buntine,Greater Western Sydney,2021,Matt_Buntine_Greater Western Sydney_2021,DEF FWD,225900,225900,225900,225900,225900,231100,231100,214100,214100,195700,199400,201800,201800,201800,201800,201800,201800,201800,201800,201800,201800,203200,203200,0,0,65,49,30,0,20,0,36,69,20,0,0,0,0,0,0,0,0,0,35,0,0
Matt,Conroy,Matt Conroy,Gold Coast,2021,Matt_Conroy_Gold Coast_2021,RUC,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt,Crouch,Matt Crouch,Adelaide,2021,Matt_Crouch_Adelaide_2021,MID,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,594700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
